batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Delhi Capitals,Rajasthan Royals,Jaipur,142.0,125.0,9,142.0,-0.0,6.82,0
Delhi Capitals,Rajasthan Royals,Jaipur,142.0,124.0,8,142.0,-0.0,6.87,0
Delhi Capitals,Rajasthan Royals,Jaipur,142.0,123.0,7,142.0,-0.0,6.93,0
Delhi Capitals,Rajasthan Royals,Jaipur,142.0,122.0,6,142.0,-0.0,6.98,0
Delhi Capitals,Rajasthan Royals,Jaipur,137.0,119.0,3,142.0,30.0,6.91,0
Delhi Capitals,Rajasthan Royals,Jaipur,137.0,118.0,2,142.0,15.0,6.97,0
Delhi Capitals,Rajasthan Royals,Jaipur,137.0,117.0,1,142.0,10.0,7.03,0
Delhi Capitals,Rajasthan Royals,Jaipur,136.0,116.0,0,142.0,9.0,7.03,0
Kolkata Knight Riders,Chennai Super Kings,Chennai,133.0,119.0,3,140.0,42.0,6.71,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,133.0,118.0,2,140.0,21.0,6.76,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,132.0,117.0,1,140.0,16.0,6.77,1
Kolkata Knight Riders,Chennai Super Kings,Chennai,131.0,116.0,0,140.0,13.5,6.78,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,101.0,125.0,9,101.0,-0.0,4.85,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,100.0,119.0,3,101.0,6.0,5.04,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,100.0,119.0,2,101.0,6.0,5.04,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,99.0,118.0,1,101.0,6.0,5.03,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,99.0,117.0,0,101.0,4.0,5.08,1
Rajasthan Royals,Delhi Capitals,Delhi,147.0,119.0,3,153.0,36.0,7.41,0
Rajasthan Royals,Delhi Capitals,Delhi,147.0,118.0,2,153.0,18.0,7.47,0
Rajasthan Royals,Delhi Capitals,Delhi,145.0,117.0,1,153.0,16.0,7.44,0
Rajasthan Royals,Delhi Capitals,Delhi,144.0,116.0,0,153.0,13.5,7.45,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,191.0,125.0,9,191.0,-0.0,9.17,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,189.0,119.0,3,191.0,12.0,9.53,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,188.0,118.0,2,191.0,9.0,9.56,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,188.0,117.0,1,191.0,6.0,9.64,0
Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,187.0,116.0,0,191.0,6.0,9.67,0
Chennai Super Kings,Punjab Kings,Chennai,157.0,125.0,9,157.0,-0.0,7.54,0
Chennai Super Kings,Punjab Kings,Chennai,157.0,124.0,8,157.0,-0.0,7.6,0
Chennai Super Kings,Punjab Kings,Chennai,157.0,123.0,7,157.0,-0.0,7.66,0
Chennai Super Kings,Punjab Kings,Chennai,155.0,119.0,3,157.0,12.0,7.82,0
Chennai Super Kings,Punjab Kings,Chennai,153.0,118.0,2,157.0,12.0,7.78,0
Chennai Super Kings,Punjab Kings,Chennai,153.0,117.0,1,157.0,8.0,7.85,0
Chennai Super Kings,Punjab Kings,Chennai,153.0,116.0,0,157.0,6.0,7.91,0
Mumbai Indians,Delhi Capitals,Delhi,208.0,125.0,9,208.0,-0.0,9.98,0
Mumbai Indians,Delhi Capitals,Delhi,208.0,124.0,8,208.0,-0.0,10.06,0
Mumbai Indians,Delhi Capitals,Delhi,208.0,123.0,7,208.0,-0.0,10.15,0
Mumbai Indians,Delhi Capitals,Delhi,198.0,119.0,3,208.0,60.0,9.98,0
Mumbai Indians,Delhi Capitals,Delhi,198.0,118.0,2,208.0,30.0,10.07,0
Mumbai Indians,Delhi Capitals,Delhi,197.0,117.0,1,208.0,22.0,10.1,0
Mumbai Indians,Delhi Capitals,Delhi,196.0,116.0,0,208.0,18.0,10.14,0
Mumbai Indians,Punjab Kings,Chandigarh,164.0,119.0,3,169.0,30.0,8.27,1
Mumbai Indians,Punjab Kings,Chandigarh,163.0,118.0,2,169.0,18.0,8.29,1
Mumbai Indians,Punjab Kings,Chandigarh,159.0,117.0,1,169.0,20.0,8.15,1
Mumbai Indians,Punjab Kings,Chandigarh,158.0,116.0,0,169.0,16.5,8.17,1
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,190.0,125.0,9,190.0,-0.0,9.12,0
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,183.0,119.0,3,190.0,42.0,9.23,0
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,182.0,118.0,2,190.0,24.0,9.25,0
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,181.0,119.0,1,190.0,54.0,9.13,0
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,177.0,118.0,0,190.0,39.0,9.0,0
Punjab Kings,Mumbai Indians,Mumbai,154.0,119.0,3,164.0,60.0,7.76,0
Punjab Kings,Mumbai Indians,Mumbai,153.0,118.0,2,164.0,33.0,7.78,0
Punjab Kings,Mumbai Indians,Mumbai,153.0,117.0,1,164.0,22.0,7.85,0
Punjab Kings,Mumbai Indians,Mumbai,152.0,116.0,0,164.0,18.0,7.86,0
Kolkata Knight Riders,Sunrisers Hyderabad,Cuttack,120.0,119.0,3,127.0,42.0,6.05,1
Kolkata Knight Riders,Sunrisers Hyderabad,Cuttack,120.0,118.0,2,127.0,21.0,6.1,1
Kolkata Knight Riders,Sunrisers Hyderabad,Cuttack,120.0,117.0,1,127.0,14.0,6.15,1
Kolkata Knight Riders,Sunrisers Hyderabad,Cuttack,119.0,116.0,0,127.0,12.0,6.16,1
Chennai Super Kings,Rajasthan Royals,Chennai,147.0,125.0,9,147.0,-0.0,7.06,1
Chennai Super Kings,Rajasthan Royals,Chennai,147.0,124.0,8,147.0,-0.0,7.11,1
Chennai Super Kings,Rajasthan Royals,Chennai,147.0,123.0,7,147.0,-0.0,7.17,1
Chennai Super Kings,Rajasthan Royals,Chennai,147.0,122.0,6,147.0,-0.0,7.23,1
Chennai Super Kings,Rajasthan Royals,Chennai,141.0,119.0,3,147.0,36.0,7.11,1
Chennai Super Kings,Rajasthan Royals,Chennai,137.0,118.0,2,147.0,30.0,6.97,1
Chennai Super Kings,Rajasthan Royals,Chennai,137.0,117.0,1,147.0,20.0,7.03,1
Chennai Super Kings,Rajasthan Royals,Chennai,133.0,116.0,0,147.0,21.0,6.88,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,164.0,125.0,9,164.0,-0.0,7.87,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,161.0,119.0,3,164.0,18.0,8.12,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,160.0,119.0,2,164.0,24.0,8.07,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,160.0,118.0,1,164.0,12.0,8.14,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,156.0,117.0,0,164.0,16.0,8.0,1
Delhi Capitals,Delhi Capitals,Delhi,158.0,125.0,9,158.0,-0.0,7.58,0
Delhi Capitals,Delhi Capitals,Delhi,156.0,119.0,3,158.0,12.0,7.87,0
Delhi Capitals,Delhi Capitals,Delhi,156.0,118.0,2,158.0,6.0,7.93,0
Delhi Capitals,Delhi Capitals,Delhi,152.0,117.0,1,158.0,12.0,7.79,0
Delhi Capitals,Delhi Capitals,Delhi,152.0,116.0,0,158.0,9.0,7.86,0
Kolkata Knight Riders,Punjab Kings,Chandigarh,115.0,119.0,3,125.0,60.0,5.8,1
Kolkata Knight Riders,Punjab Kings,Chandigarh,114.0,118.0,2,125.0,33.0,5.8,1
Kolkata Knight Riders,Punjab Kings,Chandigarh,110.0,117.0,1,125.0,30.0,5.64,1
Kolkata Knight Riders,Punjab Kings,Chandigarh,110.0,116.0,0,125.0,22.5,5.69,1
Rajasthan Royals,Sunrisers Hyderabad,Jaipur,197.0,125.0,9,197.0,-0.0,9.46,1
Rajasthan Royals,Sunrisers Hyderabad,Jaipur,188.0,119.0,3,197.0,54.0,9.48,1
Rajasthan Royals,Sunrisers Hyderabad,Jaipur,188.0,118.0,2,197.0,27.0,9.56,1
Rajasthan Royals,Sunrisers Hyderabad,Jaipur,188.0,117.0,1,197.0,18.0,9.64,1
Rajasthan Royals,Sunrisers Hyderabad,Jaipur,184.0,116.0,0,197.0,19.5,9.52,1
Delhi Capitals,Mumbai Indians,Mumbai,93.0,125.0,9,93.0,-0.0,4.46,0
Delhi Capitals,Mumbai Indians,Mumbai,93.0,124.0,8,93.0,-0.0,4.5,0
Delhi Capitals,Mumbai Indians,Mumbai,84.0,119.0,3,93.0,54.0,4.24,0
Delhi Capitals,Mumbai Indians,Mumbai,84.0,118.0,2,93.0,27.0,4.27,0
Delhi Capitals,Mumbai Indians,Mumbai,84.0,117.0,1,93.0,18.0,4.31,0
Delhi Capitals,Mumbai Indians,Mumbai,83.0,116.0,0,93.0,15.0,4.29,0
Royal Challengers Bangalore,Rajasthan Royals,Bangalore,189.0,119.0,3,196.0,42.0,9.53,0
Royal Challengers Bangalore,Rajasthan Royals,Bangalore,185.0,118.0,2,196.0,33.0,9.41,0
Royal Challengers Bangalore,Rajasthan Royals,Bangalore,185.0,117.0,1,196.0,22.0,9.49,0
Royal Challengers Bangalore,Rajasthan Royals,Bangalore,185.0,116.0,0,196.0,16.5,9.57,0
Kolkata Knight Riders,Punjab Kings,Kolkata,129.0,119.0,3,135.0,36.0,6.5,0
Kolkata Knight Riders,Punjab Kings,Kolkata,125.0,118.0,2,135.0,30.0,6.36,0
Kolkata Knight Riders,Punjab Kings,Kolkata,123.0,117.0,1,135.0,24.0,6.31,0
Kolkata Knight Riders,Punjab Kings,Kolkata,122.0,116.0,0,135.0,19.5,6.31,0
Kolkata Knight Riders,Rajasthan Royals,Kolkata,132.0,125.0,9,132.0,-0.0,6.34,1
Kolkata Knight Riders,Rajasthan Royals,Kolkata,122.0,119.0,3,132.0,60.0,6.15,1
Kolkata Knight Riders,Rajasthan Royals,Kolkata,122.0,119.0,2,132.0,60.0,6.15,1
Kolkata Knight Riders,Rajasthan Royals,Kolkata,121.0,118.0,1,132.0,33.0,6.15,1
Kolkata Knight Riders,Rajasthan Royals,Kolkata,120.0,117.0,0,132.0,24.0,6.15,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,206.0,125.0,9,206.0,-0.0,9.89,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,206.0,124.0,8,206.0,-0.0,9.97,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,204.0,119.0,3,206.0,12.0,10.29,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,204.0,118.0,2,206.0,6.0,10.37,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,204.0,117.0,1,206.0,4.0,10.46,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,200.0,116.0,0,206.0,9.0,10.34,1
Rajasthan Royals,Mumbai Indians,Mumbai,191.0,119.0,3,198.0,42.0,9.63,0
Rajasthan Royals,Mumbai Indians,Mumbai,191.0,118.0,2,198.0,21.0,9.71,0
Rajasthan Royals,Mumbai Indians,Mumbai,191.0,117.0,1,198.0,14.0,9.79,0
Rajasthan Royals,Mumbai Indians,Mumbai,191.0,116.0,0,198.0,10.5,9.88,0
Delhi Capitals,Delhi Capitals,Delhi,95.0,119.0,3,111.0,96.0,4.79,0
Delhi Capitals,Delhi Capitals,Delhi,95.0,118.0,2,111.0,48.0,4.83,0
Delhi Capitals,Delhi Capitals,Delhi,94.0,117.0,1,111.0,34.0,4.82,0
Delhi Capitals,Delhi Capitals,Delhi,94.0,116.0,0,111.0,25.5,4.86,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,166.0,125.0,9,166.0,-0.0,7.97,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,166.0,124.0,8,166.0,-0.0,8.03,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,159.0,119.0,3,166.0,42.0,8.02,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,159.0,118.0,2,166.0,21.0,8.08,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,159.0,117.0,1,166.0,14.0,8.15,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,159.0,116.0,0,166.0,10.5,8.22,0
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,139.0,125.0,9,139.0,-0.0,6.67,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,139.0,124.0,8,139.0,-0.0,6.73,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,139.0,123.0,7,139.0,-0.0,6.78,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,136.0,119.0,3,139.0,18.0,6.86,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,132.0,118.0,2,139.0,21.0,6.71,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,132.0,117.0,1,139.0,14.0,6.77,1
Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,132.0,116.0,0,139.0,10.5,6.83,1
Kolkata Knight Riders,Rajasthan Royals,Jaipur,165.0,125.0,9,165.0,-0.0,7.92,0
Kolkata Knight Riders,Rajasthan Royals,Jaipur,161.0,119.0,3,165.0,24.0,8.12,0
Kolkata Knight Riders,Rajasthan Royals,Jaipur,160.0,119.0,2,165.0,30.0,8.07,0
Kolkata Knight Riders,Rajasthan Royals,Jaipur,159.0,118.0,1,165.0,18.0,8.08,0
Kolkata Knight Riders,Rajasthan Royals,Jaipur,159.0,117.0,0,165.0,12.0,8.15,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Visakhapatnam,189.0,119.0,3,194.0,30.0,9.53,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Visakhapatnam,188.0,118.0,2,194.0,18.0,9.56,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Visakhapatnam,187.0,117.0,1,194.0,14.0,9.59,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Visakhapatnam,187.0,116.0,0,194.0,10.5,9.67,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,144.0,119.0,3,158.0,84.0,7.26,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,144.0,118.0,2,158.0,42.0,7.32,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,144.0,117.0,1,158.0,28.0,7.38,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,140.0,116.0,0,158.0,27.0,7.24,0
Punjab Kings,Rajasthan Royals,Jaipur,192.0,125.0,9,192.0,-0.0,9.22,0
Punjab Kings,Rajasthan Royals,Jaipur,180.0,119.0,3,192.0,72.0,9.08,0
Punjab Kings,Rajasthan Royals,Jaipur,180.0,119.0,2,192.0,72.0,9.08,0
Punjab Kings,Rajasthan Royals,Jaipur,180.0,118.0,1,192.0,36.0,9.15,0
Punjab Kings,Rajasthan Royals,Jaipur,179.0,117.0,0,192.0,26.0,9.18,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,93.0,119.0,3,98.0,30.0,4.69,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,92.0,118.0,2,98.0,18.0,4.68,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,91.0,117.0,1,98.0,14.0,4.67,0
Delhi Capitals,Kolkata Knight Riders,Kolkata,90.0,116.0,0,98.0,12.0,4.66,0
Mumbai Indians,Chennai Super Kings,Chennai,113.0,125.0,9,113.0,-0.0,5.42,1
Mumbai Indians,Chennai Super Kings,Chennai,113.0,124.0,8,113.0,-0.0,5.47,1
Mumbai Indians,Chennai Super Kings,Chennai,113.0,123.0,7,113.0,-0.0,5.51,1
Mumbai Indians,Chennai Super Kings,Chennai,113.0,122.0,6,113.0,-0.0,5.56,1
Mumbai Indians,Chennai Super Kings,Chennai,108.0,119.0,3,113.0,30.0,5.45,1
Mumbai Indians,Chennai Super Kings,Chennai,108.0,118.0,2,113.0,15.0,5.49,1
Mumbai Indians,Chennai Super Kings,Chennai,108.0,117.0,1,113.0,10.0,5.54,1
Mumbai Indians,Chennai Super Kings,Chennai,104.0,116.0,0,113.0,13.5,5.38,1
Royal Challengers Bangalore,Chennai Super Kings,Chennai,199.0,119.0,3,206.0,42.0,10.03,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,195.0,118.0,2,206.0,33.0,9.92,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,194.0,117.0,1,206.0,24.0,9.95,0
Royal Challengers Bangalore,Chennai Super Kings,Chennai,194.0,116.0,0,206.0,18.0,10.03,0
Mumbai Indians,Royal Challengers Bangalore,Chennai,172.0,119.0,3,186.0,84.0,8.67,0
Mumbai Indians,Royal Challengers Bangalore,Chennai,168.0,118.0,2,186.0,54.0,8.54,0
Mumbai Indians,Royal Challengers Bangalore,Chennai,168.0,117.0,1,186.0,36.0,8.62,0
Mumbai Indians,Royal Challengers Bangalore,Chennai,168.0,116.0,0,186.0,27.0,8.69,0
Mumbai Indians,Kolkata Knight Riders,Mumbai,148.0,125.0,9,148.0,-0.0,7.1,1
Mumbai Indians,Kolkata Knight Riders,Mumbai,134.0,119.0,3,148.0,84.0,6.76,1
Mumbai Indians,Kolkata Knight Riders,Mumbai,132.0,118.0,2,148.0,48.0,6.71,1
Mumbai Indians,Kolkata Knight Riders,Mumbai,128.0,117.0,1,148.0,40.0,6.56,1
Mumbai Indians,Kolkata Knight Riders,Mumbai,127.0,116.0,0,148.0,31.5,6.57,1
Chennai Super Kings,Royal Challengers Bangalore,Mumbai,173.0,119.0,3,176.0,18.0,8.72,1
Chennai Super Kings,Royal Challengers Bangalore,Mumbai,169.0,119.0,2,176.0,42.0,8.52,1
Chennai Super Kings,Royal Challengers Bangalore,Mumbai,169.0,118.0,1,176.0,21.0,8.59,1
Chennai Super Kings,Royal Challengers Bangalore,Mumbai,169.0,117.0,0,176.0,14.0,8.67,1
Mumbai Indians,Kolkata Knight Riders,Kolkata,163.0,119.0,3,176.0,78.0,8.22,1
Mumbai Indians,Kolkata Knight Riders,Kolkata,163.0,118.0,2,176.0,39.0,8.29,1
Mumbai Indians,Kolkata Knight Riders,Kolkata,163.0,117.0,1,176.0,26.0,8.36,1
Mumbai Indians,Kolkata Knight Riders,Kolkata,163.0,116.0,0,176.0,19.5,8.43,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,129.0,125.0,9,129.0,-0.0,6.19,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,129.0,124.0,8,129.0,-0.0,6.24,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,129.0,123.0,7,129.0,-0.0,6.29,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,122.0,119.0,3,129.0,42.0,6.15,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,122.0,118.0,2,129.0,21.0,6.2,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,122.0,117.0,1,129.0,14.0,6.26,1
Royal Challengers Bangalore,Chennai Super Kings,Bangalore,122.0,116.0,0,129.0,10.5,6.31,1
Punjab Kings,Punjab Kings,Dharamsala,199.0,125.0,9,199.0,-0.0,9.55,0
Punjab Kings,Punjab Kings,Dharamsala,194.0,119.0,3,199.0,30.0,9.78,0
Punjab Kings,Punjab Kings,Dharamsala,194.0,118.0,2,199.0,15.0,9.86,0
Punjab Kings,Punjab Kings,Dharamsala,190.0,117.0,1,199.0,18.0,9.74,0
Punjab Kings,Punjab Kings,Dharamsala,190.0,116.0,0,199.0,13.5,9.83,0
Rajasthan Royals,Mumbai Indians,Mumbai,126.0,119.0,3,134.0,48.0,6.35,1
Rajasthan Royals,Mumbai Indians,Mumbai,126.0,119.0,2,134.0,48.0,6.35,1
Rajasthan Royals,Mumbai Indians,Mumbai,126.0,118.0,1,134.0,24.0,6.41,1
Rajasthan Royals,Mumbai Indians,Mumbai,120.0,117.0,0,134.0,28.0,6.15,1
Royal Challengers Bangalore,Punjab Kings,Dharamsala,233.0,125.0,9,233.0,-0.0,11.18,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,233.0,124.0,8,233.0,-0.0,11.27,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,233.0,123.0,7,233.0,-0.0,11.37,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,233.0,122.0,6,233.0,-0.0,11.46,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,233.0,121.0,5,233.0,-0.0,11.55,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,232.0,119.0,3,233.0,6.0,11.7,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,231.0,118.0,2,233.0,6.0,11.75,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,230.0,117.0,1,233.0,6.0,11.79,0
Royal Challengers Bangalore,Punjab Kings,Dharamsala,230.0,116.0,0,233.0,4.5,11.9,0
Delhi Capitals,Punjab Kings,Dharamsala,161.0,119.0,3,171.0,60.0,8.12,0
Delhi Capitals,Punjab Kings,Dharamsala,161.0,119.0,2,171.0,60.0,8.12,0
Delhi Capitals,Punjab Kings,Dharamsala,161.0,118.0,1,171.0,30.0,8.19,0
Delhi Capitals,Punjab Kings,Dharamsala,161.0,117.0,0,171.0,20.0,8.26,0
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,70.0,119.0,3,90.0,120.0,3.53,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,69.0,118.0,2,90.0,63.0,3.51,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,63.0,117.0,1,90.0,54.0,3.23,1
Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,57.0,116.0,0,90.0,49.5,2.95,1
Mumbai Indians,Sunrisers Hyderabad,Mumbai,136.0,125.0,9,136.0,-0.0,6.53,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai,136.0,124.0,8,136.0,-0.0,6.58,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai,131.0,119.0,3,136.0,30.0,6.61,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai,129.0,118.0,2,136.0,21.0,6.56,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai,128.0,117.0,1,136.0,16.0,6.56,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai,128.0,116.0,0,136.0,12.0,6.62,0
Delhi Capitals,Chennai Super Kings,Chennai,177.0,125.0,9,177.0,-0.0,8.5,0
Delhi Capitals,Chennai Super Kings,Chennai,177.0,124.0,8,177.0,-0.0,8.56,0
Delhi Capitals,Chennai Super Kings,Chennai,177.0,123.0,7,177.0,-0.0,8.63,0
Delhi Capitals,Chennai Super Kings,Chennai,172.0,119.0,3,177.0,30.0,8.67,0
Delhi Capitals,Chennai Super Kings,Chennai,172.0,118.0,2,177.0,15.0,8.75,0
Delhi Capitals,Chennai Super Kings,Chennai,168.0,117.0,1,177.0,18.0,8.62,0
Delhi Capitals,Chennai Super Kings,Chennai,164.0,116.0,0,177.0,19.5,8.48,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,137.0,119.0,3,147.0,60.0,6.91,1
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,137.0,119.0,2,147.0,60.0,6.91,1
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,136.0,118.0,1,147.0,33.0,6.92,1
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,136.0,117.0,0,147.0,22.0,6.97,1
Mumbai Indians,Punjab Kings,Chandigarh,164.0,125.0,9,164.0,-0.0,7.87,0
Mumbai Indians,Punjab Kings,Chandigarh,151.0,119.0,3,164.0,78.0,7.61,0
Mumbai Indians,Punjab Kings,Chandigarh,150.0,118.0,2,164.0,42.0,7.63,0
Mumbai Indians,Punjab Kings,Chandigarh,150.0,117.0,1,164.0,28.0,7.69,0
Mumbai Indians,Punjab Kings,Chandigarh,150.0,116.0,0,164.0,21.0,7.76,0
Rajasthan Royals,Chennai Super Kings,Jaipur,184.0,119.0,3,197.0,78.0,9.28,0
Rajasthan Royals,Chennai Super Kings,Jaipur,183.0,118.0,2,197.0,42.0,9.31,0
Rajasthan Royals,Chennai Super Kings,Jaipur,183.0,117.0,1,197.0,28.0,9.38,0
Rajasthan Royals,Chennai Super Kings,Jaipur,181.0,116.0,0,197.0,24.0,9.36,0
Delhi Capitals,Mumbai Indians,Mumbai,179.0,125.0,9,179.0,-0.0,8.59,0
Delhi Capitals,Mumbai Indians,Mumbai,175.0,119.0,3,179.0,24.0,8.82,0
Delhi Capitals,Mumbai Indians,Mumbai,175.0,118.0,2,179.0,12.0,8.9,0
Delhi Capitals,Mumbai Indians,Mumbai,175.0,117.0,1,179.0,8.0,8.97,0
Delhi Capitals,Mumbai Indians,Mumbai,175.0,116.0,0,179.0,6.0,9.05,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,115.0,125.0,9,115.0,-0.0,5.52,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,107.0,119.0,3,115.0,48.0,5.39,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,106.0,119.0,2,115.0,54.0,5.34,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,106.0,118.0,1,115.0,27.0,5.39,1
Kolkata Knight Riders,Chennai Super Kings,Kolkata,106.0,117.0,0,115.0,18.0,5.44,1
Punjab Kings,Royal Challengers Bangalore,Bangalore,206.0,125.0,9,206.0,-0.0,9.89,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,206.0,124.0,8,206.0,-0.0,9.97,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,202.0,119.0,3,206.0,24.0,10.18,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,202.0,119.0,2,206.0,24.0,10.18,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,202.0,118.0,1,206.0,12.0,10.27,0
Punjab Kings,Royal Challengers Bangalore,Bangalore,201.0,117.0,0,206.0,10.0,10.31,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,176.0,125.0,9,176.0,-0.0,8.45,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,176.0,124.0,8,176.0,-0.0,8.52,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,176.0,123.0,7,176.0,-0.0,8.59,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,176.0,122.0,6,176.0,-0.0,8.66,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,170.0,119.0,3,176.0,36.0,8.57,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,170.0,118.0,2,176.0,18.0,8.64,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,170.0,117.0,1,176.0,12.0,8.72,0
Delhi Capitals,Sunrisers Hyderabad,Hyderabad,169.0,116.0,0,176.0,10.5,8.74,0
Chennai Super Kings,Rajasthan Royals,Chennai,148.0,125.0,9,148.0,-0.0,7.1,1
Chennai Super Kings,Rajasthan Royals,Chennai,142.0,119.0,3,148.0,36.0,7.16,1
Chennai Super Kings,Rajasthan Royals,Chennai,141.0,118.0,2,148.0,21.0,7.17,1
Chennai Super Kings,Rajasthan Royals,Chennai,141.0,117.0,1,148.0,14.0,7.23,1
Chennai Super Kings,Rajasthan Royals,Chennai,140.0,116.0,0,148.0,12.0,7.24,1
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,170.0,125.0,9,170.0,-0.0,8.16,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,170.0,124.0,8,170.0,-0.0,8.23,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,170.0,123.0,7,170.0,-0.0,8.29,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Hyderabad,170.0,122.0,6,170.0,-0.0,8.36,0
